review_id,user_id,product_id,rating,review_text,review_date
3918,68682,7223,5,Loved it.,2025-05-08 16:41:25.566270
3919,66997,5618,3,Decent for the price.,2025-03-05 16:41:25.566270
3920,47861,8928,4,Loved it.,2024-09-18 16:41:25.566270
3921,90756,6120,5,Highly recommend,2023-10-28 16:41:25.566270
3922,93773,4853,5,Highly recommend,2026-03-30 16:41:25.566270
3923,56920,9933,3,Could be better.,2025-02-13 16:41:25.566270
3924,38557,3972,5,Highly recommend,2024-11-25 16:41:25.566270
3925,75404,1984,5,Loved it.,2024-12-04 00:00:00.000000
3926,11242,3766,4,Highly recommend,2024-11-20 16:41:25.566270
3927,7343,4161,5,Great product!,2025-12-30 00:00:00.000000
3928,26084,9786,5,Exceeded expectations!,2024-12-15 00:00:00.000000
3929,1577,4529,4,Exceeded expectations!,2025-03-22 16:41:25.566270
3930,1543,6649,5,Great product!,2024-02-15 16:41:25.566270
3931,28656,9702,5,Good quality.,2024-06-26 16:41:25.566270
3932,25947,3636,5,Loved it.,2024-03-08 16:41:25.566270
3933,60889,2259,3,Average.,2025-08-16 16:41:25.566270
3934,40729,1125,5,Loved it.,2024-11-01 16:41:25.566270
3935,60972,8436,3,Decent for the price.,2025-12-11 16:41:25.566270
3936,8044,4626,5,Great product!,2024-11-19 00:00:00.000000
3937,35475,4918,4,Loved it.,2024-07-22 16:41:25.566270
3938,48781,6606,4,Great product!,2025-12-06 00:00:00.000000
3939,52602,8297,5,Exceeded expectations!,2024-11-04 16:41:25.566270
3940,29767,2446,2,Terrible experience.,2023-08-24 16:41:25.566270
3941,90512,6301,4,Great product!,2025-11-16 00:00:00.000000
3942,27069,6700,1,Broke quickly.,2023-11-09 16:41:25.566270
3943,47264,9441,4,Loved it.,2024-06-18 16:41:25.566270
3944,74305,9179,3,Nothing special.,2024-12-16 00:00:00.000000
3945,68909,6547,5,Highly recommend,2023-11-08 16:41:25.566270
3946,704,3231,3,It's okay.,2025-07-22 16:41:25.566270
3947,75535,991,4,Great product!,2025-03-31 16:41:25.566270
3948,71225,5322,4,Highly recommend,2026-04-22 16:41:25.566270
3949,80922,4248,4,Highly recommend,2023-09-21 16:41:25.566270
3950,72649,448,5,Loved it.,2023-07-17 16:41:25.566270
3951,672,5244,4,Highly recommend,2025-08-10 16:41:25.566270
3952,90484,2180,4,Highly recommend,2023-07-21 16:41:25.566270
3953,61839,1913,5,Good quality.,2026-01-05 00:00:00.000000
3954,75067,2381,5,Loved it.,2025-11-10 16:41:25.566270
3955,37555,8395,5,Loved it.,2024-09-24 16:41:25.566270
3956,98133,3309,4,Good quality.,2023-12-13 16:41:25.566270
3957,84247,3302,5,Exceeded expectations!,2024-11-23 00:00:00.000000
3958,22337,9208,5,Highly recommend,2023-11-29 00:00:00.000000
3959,93311,7486,4,Good quality.,2023-06-11 16:41:25.566270
3960,70887,2483,4,Exceeded expectations!,2025-10-03 16:41:25.566270
3961,46624,4591,3,Could be better.,2025-03-01 16:41:25.566270
3962,77193,3846,4,Great product!,2025-07-27 16:41:25.566270
3963,34892,1772,3,Nothing special.,2023-12-17 16:41:25.566270
3964,7332,3776,5,Highly recommend,2026-01-09 16:41:25.566270
3965,23146,4712,5,Exceeded expectations!,2025-12-29 00:00:00.000000
3966,48939,1624,5,Highly recommend,2025-11-19 00:00:00.000000
3967,11759,8610,4,Highly recommend,2023-09-25 16:41:25.566270
3968,63438,8692,2,Broke quickly.,2024-01-03 00:00:00.000000
3969,81315,4616,3,It's okay.,2025-02-17 16:41:25.566270
3970,81377,9846,2,Waste of money.,2025-03-11 16:41:25.566270
3971,70333,4277,5,Great product!,2023-08-23 16:41:25.566270
3972,53530,1210,5,Exceeded expectations!,2023-09-16 16:41:25.566270
3973,55507,8315,4,Exceeded expectations!,2025-08-16 16:41:25.566270
3974,33556,1354,3,It's okay.,2025-01-31 16:41:25.566270
3975,62188,3976,5,Great product!,2025-10-15 16:41:25.566270
3976,62697,6763,4,Loved it.,2025-05-25 16:41:25.566270
3977,14865,3000,5,Loved it.,2024-02-28 16:41:25.566270
3978,57171,9504,5,Great product!,2025-03-01 16:41:25.566270
3979,98862,6793,5,Good quality.,2025-07-24 16:41:25.566270
3980,9357,1508,4,Highly recommend,2025-06-21 16:41:25.566270
3981,29358,248,4,Great product!,2024-07-22 16:41:25.566270
3982,93048,7419,4,Exceeded expectations!,2024-08-09 16:41:25.566270
3983,72280,9787,5,Highly recommend,2024-11-30 00:00:00.000000
3984,18758,9295,4,Highly recommend,2024-04-08 16:41:25.566270
3985,25859,6857,4,Exceeded expectations!,2025-03-09 16:41:25.566270
3986,97489,8199,5,Highly recommend,2026-01-15 16:41:25.566270
3987,20169,5943,3,Decent for the price.,2024-04-27 16:41:25.566270
3988,97460,2710,2,Waste of money.,2026-01-13 00:00:00.000000
3989,43635,5295,3,Could be better.,2025-07-17 16:41:25.566270
3990,37787,9061,4,Good quality.,2025-01-27 16:41:25.566270
3991,844,7991,5,Great product!,2023-12-27 00:00:00.000000
3992,46211,3204,4,Exceeded expectations!,2024-03-12 16:41:25.566270
3993,54755,7268,4,Exceeded expectations!,2025-10-14 16:41:25.566270
3994,47722,8656,4,Highly recommend,2023-05-29 16:41:25.566270
3995,70672,8353,4,Exceeded expectations!,2024-07-09 16:41:25.566270
3996,39429,4786,5,Exceeded expectations!,2025-03-21 16:41:25.566270
3997,90756,4810,5,Good quality.,2026-01-04 00:00:00.000000
3998,14854,4858,5,Loved it.,2024-01-05 00:00:00.000000
3999,69019,2078,3,It's okay.,2023-11-25 16:41:25.566270
4000,12034,5489,5,Great product!,2024-11-25 00:00:00.000000
4001,58916,2040,5,Loved it.,2025-04-09 16:41:25.566270
4002,98679,5057,3,Nothing special.,2025-11-30 00:00:00.000000
4003,4784,8036,5,Good quality.,2025-01-24 16:41:25.566270
4004,70671,4576,3,Average.,2026-03-28 16:41:25.566270
4005,50522,2099,4,Great product!,2025-11-23 16:41:25.566270
4006,85488,449,5,Good quality.,2024-01-11 16:41:25.566270
4007,75523,7549,5,Exceeded expectations!,2023-08-13 16:41:25.566270
4008,4682,601,5,Exceeded expectations!,2024-08-21 16:41:25.566270
4009,5427,6651,5,Great product!,2024-05-31 16:41:25.566270
4010,94297,9057,4,Loved it.,2024-10-26 16:41:25.566270
4011,253,991,4,Exceeded expectations!,2025-05-12 16:41:25.566270
4012,83430,8701,3,Could be better.,2025-03-22 16:41:25.566270
4013,3668,5383,5,Highly recommend,2025-06-21 16:41:25.566270
4014,66340,9403,5,Good quality.,2025-12-25 16:41:25.566270
4015,1377,7259,4,Exceeded expectations!,2023-08-21 16:41:25.566270
4016,94893,5939,5,Exceeded expectations!,2025-12-31 16:41:25.566270
4017,74583,9332,3,Average.,2025-03-25 16:41:25.566270
4018,1785,1981,3,Average.,2023-08-13 16:41:25.566270
4019,12250,4529,4,Loved it.,2023-07-25 16:41:25.566270
4020,49002,1472,4,Highly recommend,2026-01-31 16:41:25.566270
4021,67752,4526,3,Nothing special.,2026-01-03 00:00:00.000000
4022,10621,8627,2,Waste of money.,2024-12-14 16:41:25.566270
4023,66465,120,3,Could be better.,2024-12-12 00:00:00.000000
4024,38557,6279,5,Good quality.,2024-09-10 16:41:25.566270
4025,16315,6913,5,Highly recommend,2024-01-20 00:00:00.000000
4026,25261,6258,4,Exceeded expectations!,2024-11-20 00:00:00.000000
4027,28892,6504,5,Exceeded expectations!,2023-08-31 16:41:25.566270
4028,56394,4915,5,Good quality.,2025-12-06 00:00:00.000000
4029,79012,2169,4,Great product!,2023-12-15 16:41:25.566270
4030,86767,3925,4,Highly recommend,2024-12-10 00:00:00.000000
4031,83035,1643,4,Great product!,2024-07-05 16:41:25.566270
4032,30907,4426,4,Good quality.,2025-09-15 16:41:25.566270
4033,88078,2794,3,Could be better.,2024-01-04 00:00:00.000000
4034,25686,940,4,Exceeded expectations!,2024-02-10 16:41:25.566270
4035,54873,8093,5,Loved it.,2024-07-25 16:41:25.566270
4036,31651,6846,1,Poor quality.,2024-01-24 16:41:25.566270
4037,18897,3523,5,Great product!,2025-03-21 16:41:25.566270
4038,95389,3772,2,Broke quickly.,2023-06-27 16:41:25.566270
4039,21724,5307,3,Decent for the price.,2024-12-12 16:41:25.566270
4040,73588,5454,2,Poor quality.,2024-04-09 16:41:25.566270
4041,85475,3176,4,Loved it.,2025-11-18 00:00:00.000000
4042,28313,571,4,Highly recommend,2024-12-11 16:41:25.566270
4043,35277,68,4,Good quality.,2025-01-22 16:41:25.566270
4044,17175,1365,5,Exceeded expectations!,2025-09-11 16:41:25.566270
4045,83981,1792,5,Exceeded expectations!,2024-09-29 16:41:25.566270
4046,37170,5023,5,Good quality.,2025-10-29 16:41:25.566270
4047,38507,1354,5,Loved it.,2023-07-29 16:41:25.566270
4048,28571,1923,5,Great product!,2025-12-12 00:00:00.000000
4049,13001,7796,4,Highly recommend,2024-11-11 00:00:00.000000
4050,87967,5255,3,It's okay.,2026-02-19 16:41:25.566270
4051,76207,528,4,Loved it.,2025-10-24 16:41:25.566270
4052,18108,2916,4,Loved it.,2024-03-01 16:41:25.566270
4053,29874,6133,4,Good quality.,2025-11-04 16:41:25.566270
4054,1779,5464,3,Could be better.,2023-12-18 00:00:00.000000
4055,77338,7547,5,Great product!,2026-04-19 16:41:25.566270
4056,51886,4184,4,Loved it.,2025-12-17 00:00:00.000000
4057,91226,3301,3,It's okay.,2024-06-02 16:41:25.566270
4058,97533,6275,4,Highly recommend,2025-03-15 16:41:25.566270
4059,70521,7540,2,Poor quality.,2024-12-18 00:00:00.000000
4060,71713,2136,4,Loved it.,2023-11-15 16:41:25.566270
4061,98838,1416,3,Decent for the price.,2026-03-17 16:41:25.566270
4062,96613,8415,4,Exceeded expectations!,2024-04-20 16:41:25.566270
4063,84595,2974,5,Loved it.,2024-07-12 16:41:25.566270
4064,16300,4742,4,Good quality.,2025-03-08 16:41:25.566270
4065,55701,3286,3,Could be better.,2025-04-25 16:41:25.566270
4066,62698,905,2,Broke quickly.,2023-11-29 16:41:25.566270
4067,28951,7919,5,Exceeded expectations!,2025-08-13 16:41:25.566270
4068,63556,2130,3,Average.,2025-01-12 16:41:25.566270
4069,37107,5936,5,Exceeded expectations!,2024-12-30 00:00:00.000000
4070,72255,4589,4,Exceeded expectations!,2024-08-28 16:41:25.566270
4071,75404,4130,2,Terrible experience.,2025-09-15 16:41:25.566270
4072,49313,176,4,Exceeded expectations!,2023-11-10 16:41:25.566270
4073,68526,3353,5,Good quality.,2025-02-11 16:41:25.566270
4074,37492,4459,3,Could be better.,2026-01-27 16:41:25.566270
4075,40570,8606,2,Waste of money.,2026-01-16 00:00:00.000000
4076,23275,4518,4,Good quality.,2024-01-03 16:41:25.566270
4077,36995,3789,5,Great product!,2025-08-14 16:41:25.566270
4078,79550,244,4,Exceeded expectations!,2023-11-09 16:41:25.566270
4079,8150,6715,5,Loved it.,2025-07-31 16:41:25.566270
4080,77647,3321,4,Loved it.,2025-07-03 16:41:25.566270
4081,2680,1888,4,Great product!,2023-11-08 16:41:25.566270
4082,41550,8020,5,Loved it.,2025-07-08 16:41:25.566270
4083,99444,258,4,Loved it.,2024-04-11 16:41:25.566270
4084,19241,6134,4,Loved it.,2023-12-02 00:00:00.000000
4085,11166,377,5,Exceeded expectations!,2025-04-18 16:41:25.566270
4086,22410,3850,5,Good quality.,2025-10-16 16:41:25.566270
4087,75504,6579,4,Great product!,2023-11-28 00:00:00.000000
4088,86793,9318,4,Loved it.,2025-12-03 00:00:00.000000
4089,33344,8146,4,Highly recommend,2026-12-01 00:00:00.000000
4090,34988,3916,5,Great product!,2023-08-17 16:41:25.566270
4091,4247,9977,2,Waste of money.,2024-09-29 16:41:25.566270
4092,14660,8819,4,Highly recommend,2024-11-23 00:00:00.000000
4093,89401,9318,4,Loved it.,2024-07-05 16:41:25.566270
4094,95693,4504,5,Great product!,2025-10-28 16:41:25.566270
4095,53631,9445,5,Highly recommend,2024-05-23 16:41:25.566270
4096,42449,2368,5,Exceeded expectations!,2023-12-03 00:00:00.000000
4097,71915,8129,2,Poor quality.,2026-01-28 16:41:25.566270
4098,3985,5058,4,Great product!,2024-07-29 16:41:25.566270
4099,8605,6773,4,Good quality.,2023-11-25 16:41:25.566270
4100,99853,1458,4,Good quality.,2023-05-18 16:41:25.566270
4101,13676,3286,2,Waste of money.,2023-08-24 16:41:25.566270
4102,98864,2526,4,Exceeded expectations!,2024-12-12 00:00:00.000000
4103,97295,9489,5,Great product!,2025-12-26 16:41:25.566270
4104,16547,1971,3,Could be better.,2026-11-27 00:00:00.000000
4105,7288,7256,3,Average.,2025-02-01 16:41:25.566270
4106,31238,7260,3,Nothing special.,2024-04-01 16:41:25.566270
4107,88693,7171,5,Highly recommend,2025-02-10 16:41:25.566270
4108,55873,9767,3,Nothing special.,2025-11-27 16:41:25.566270
4109,14473,6325,5,Exceeded expectations!,2025-12-04 16:41:25.566270
4110,74286,8362,3,Decent for the price.,2024-05-16 16:41:25.566270
4111,89816,1786,3,Nothing special.,2025-12-06 00:00:00.000000
4112,32896,7179,5,Great product!,2026-01-16 00:00:00.000000
4113,2680,7752,2,Poor quality.,2023-06-11 16:41:25.566270
4114,86132,1444,4,Highly recommend,2024-02-15 16:41:25.566270
4115,91187,8436,3,Nothing special.,2023-06-08 16:41:25.566270
4116,55878,1315,5,Good quality.,2023-11-17 16:41:25.566270
4117,87331,6996,5,Exceeded expectations!,2026-04-26 16:41:25.566270
4118,56466,921,5,Good quality.,2024-07-02 16:41:25.566270
4119,67599,8476,3,Average.,2024-07-21 16:41:25.566270
4120,35564,7085,4,Loved it.,2025-06-26 16:41:25.566270
4121,40369,6561,4,Loved it.,2025-01-25 16:41:25.566270
4122,34469,1220,5,Good quality.,2025-10-19 16:41:25.566270
4123,58628,7486,3,Nothing special.,2023-09-13 16:41:25.566270
4124,87856,3690,4,Great product!,2026-01-03 16:41:25.566270
4125,26572,2272,3,It's okay.,2025-12-14 16:41:25.566270
4126,47922,7074,5,Great product!,2025-11-18 00:00:00.000000
4127,75087,4747,3,Average.,2026-03-19 16:41:25.566270
4128,48230,3948,4,Exceeded expectations!,2025-09-28 16:41:25.566270
4129,9789,2641,5,Loved it.,2023-09-12 16:41:25.566270
4130,84153,3632,4,Loved it.,2024-01-27 16:41:25.566270
4131,74417,2059,5,Good quality.,2025-06-20 16:41:25.566270
4132,53145,7759,4,Good quality.,2024-12-06 00:00:00.000000
4133,96760,1100,4,Highly recommend,2025-08-11 16:41:25.566270
4134,83532,6558,4,Exceeded expectations!,2025-08-28 16:41:25.566270
4135,1594,1245,2,Terrible experience.,2025-08-04 16:41:25.566270
4136,48530,3009,5,Great product!,2026-04-01 16:41:25.566270
4137,56463,9166,5,Highly recommend,2026-03-05 16:41:25.566270
4138,95718,302,2,Do not buy.,2023-11-03 16:41:25.566270
4139,99156,4951,2,Waste of money.,2025-12-11 00:00:00.000000
4140,29412,1284,4,Great product!,2024-07-02 16:41:25.566270
4141,68148,5114,5,Highly recommend,2024-06-17 16:41:25.566270
4142,80973,2587,4,Exceeded expectations!,2025-12-17 16:41:25.566270
4143,73982,1640,3,Average.,2025-04-13 16:41:25.566270
4144,87289,1451,3,It's okay.,2023-06-17 16:41:25.566270
4145,84725,5653,5,Exceeded expectations!,2026-02-21 16:41:25.566270
4146,41860,2526,4,Good quality.,2023-06-20 16:41:25.566270
4147,8355,4825,5,Exceeded expectations!,2025-09-05 16:41:25.566270
4148,704,991,2,Broke quickly.,2023-06-08 16:41:25.566270
4149,97398,6429,4,Highly recommend,2025-09-25 16:41:25.566270
4150,72527,5980,2,Waste of money.,2025-06-17 16:41:25.566270
4151,65280,5663,2,Do not buy.,2025-02-07 16:41:25.566270
4152,73342,1685,5,Exceeded expectations!,2025-07-22 16:41:25.566270
4153,3593,131,3,Decent for the price.,2023-11-22 16:41:25.566270
4154,37050,1501,4,Good quality.,2023-11-12 00:00:00.000000
4155,70172,6477,4,Loved it.,2024-07-13 16:41:25.566270
4156,73312,7511,2,Terrible experience.,2024-11-23 00:00:00.000000
4157,16510,7538,4,Great product!,2023-07-15 16:41:25.566270
4158,68343,6629,5,Loved it.,2023-11-10 16:41:25.566270
4159,95392,2139,3,Could be better.,2025-10-19 16:41:25.566270
4160,29565,4800,4,Good quality.,2025-04-07 16:41:25.566270
4161,91261,7117,4,Highly recommend,2024-12-07 00:00:00.000000
4162,54017,7622,5,Highly recommend,2024-10-14 16:41:25.566270
4163,93745,7283,4,Exceeded expectations!,2025-03-19 16:41:25.566270
4164,2243,5336,4,Great product!,2023-08-30 16:41:25.566270
4165,25437,256,5,Highly recommend,2024-10-31 16:41:25.566270
4166,68052,1458,5,Loved it.,2023-11-02 16:41:25.566270
4167,47483,8555,5,Great product!,2023-12-06 00:00:00.000000
4168,28469,6750,2,Poor quality.,2023-08-20 16:41:25.566270
4169,50460,12,2,Do not buy.,2024-12-18 16:41:25.566270
4170,53765,6187,4,Good quality.,2025-11-25 00:00:00.000000
4171,81566,9767,4,Exceeded expectations!,2025-09-08 16:41:25.566270
4172,83035,7691,5,Great product!,2023-11-12 16:41:25.566270
4173,70613,523,4,Great product!,2023-10-23 16:41:25.566270
4174,65062,1915,3,Nothing special.,2025-03-29 16:41:25.566270
4175,60641,9612,4,Loved it.,2023-12-16 16:41:25.566270
4176,61496,1833,2,Do not buy.,2024-07-18 16:41:25.566270
4177,56775,1498,4,Loved it.,2025-08-03 16:41:25.566270
4178,92073,8801,5,Good quality.,2025-09-11 16:41:25.566270
4179,36706,2138,3,Average.,2026-12-26 00:00:00.000000
4180,34328,4795,4,Great product!,2024-11-19 16:41:25.566270
4181,50331,7950,4,Good quality.,2023-08-25 16:41:25.566270
4182,96284,9376,4,Exceeded expectations!,2025-09-04 16:41:25.566270
4183,86405,7435,4,Great product!,2024-08-01 16:41:25.566270
4184,22933,8636,4,Good quality.,2025-02-17 16:41:25.566270
4185,93399,5612,4,Highly recommend,2024-11-20 00:00:00.000000
4186,74800,2718,5,Loved it.,2024-01-25 16:41:25.566270
4187,57115,2569,5,Highly recommend,2023-10-05 16:41:25.566270
4188,6311,5445,5,Great product!,2024-02-10 16:41:25.566270
4189,4093,5837,5,Great product!,2024-12-10 00:00:00.000000
4190,69026,2822,3,Decent for the price.,2023-05-11 16:41:25.566270
4191,52843,7227,3,Nothing special.,2026-04-14 16:41:25.566270
4192,940,3754,2,Terrible experience.,2023-05-20 16:41:25.566270
4193,93696,5999,4,Good quality.,2024-09-14 16:41:25.566270
4194,65036,448,4,Loved it.,2025-03-04 16:41:25.566270
4195,98320,9101,4,Great product!,2023-05-12 16:41:25.566270
4196,51761,7755,4,Loved it.,2023-08-09 16:41:25.566270
4197,17058,3735,2,Broke quickly.,2025-04-28 16:41:25.566270
4198,59490,3636,5,Exceeded expectations!,2024-08-29 16:41:25.566270
4199,51345,9596,2,Waste of money.,2025-01-18 00:00:00.000000
4200,3815,5682,5,Loved it.,2025-12-02 00:00:00.000000
4201,60752,604,3,Could be better.,2023-08-17 16:41:25.566270
4202,36481,4908,4,Loved it.,2024-02-01 16:41:25.566270
4203,25364,1212,3,Average.,2026-12-24 00:00:00.000000
4204,77189,6570,4,Exceeded expectations!,2026-04-02 16:41:25.566270
4205,98555,8786,5,Exceeded expectations!,2025-12-07 16:41:25.566270
4206,70874,2817,4,Great product!,2024-09-25 16:41:25.566270
4207,76606,2742,5,Good quality.,2024-05-03 16:41:25.566270
4208,96865,9926,3,It's okay.,2025-09-19 16:41:25.566270
4209,5850,3816,5,Loved it.,2026-04-16 16:41:25.566270
4210,90756,9016,5,Great product!,2024-06-28 16:41:25.566270
4211,73598,468,4,Loved it.,2025-09-26 16:41:25.566270
4212,84871,248,4,Exceeded expectations!,2025-04-20 16:41:25.566270
4213,63458,3960,3,Nothing special.,2025-07-09 16:41:25.566270
4214,20107,5057,4,Highly recommend,2024-02-09 16:41:25.566270
4215,10664,4954,5,Great product!,2024-05-24 16:41:25.566270
4216,32037,6879,4,Exceeded expectations!,2025-01-02 16:41:25.566270
4217,60036,330,4,Great product!,2023-08-17 16:41:25.566270
4218,17810,448,3,Nothing special.,2026-01-05 16:41:25.566270
4219,66569,4841,4,Good quality.,2023-12-19 16:41:25.566270
4220,51681,9456,4,Good quality.,2025-11-30 00:00:00.000000
4221,47052,8506,3,Decent for the price.,2023-09-28 16:41:25.566270
4222,61344,6309,3,Nothing special.,2025-03-16 16:41:25.566270
4223,50026,3916,2,Waste of money.,2023-07-29 16:41:25.566270
4224,33287,5567,4,Loved it.,2025-12-24 16:41:25.566270
4225,50214,7842,4,Loved it.,2024-12-14 16:41:25.566270
4226,14180,3901,4,Good quality.,2023-10-14 16:41:25.566270
4227,46655,1501,3,Could be better.,2024-11-30 00:00:00.000000
4228,50213,6287,5,Loved it.,2026-05-03 16:41:25.566270
4229,74841,5336,3,Nothing special.,2023-09-21 16:41:25.566270
4230,24431,978,2,Terrible experience.,2025-12-08 16:41:25.566270
4231,30309,2334,2,Terrible experience.,2023-11-01 16:41:25.566270
4232,55983,9462,4,Great product!,2025-11-23 00:00:00.000000
4233,98784,867,2,Terrible experience.,2023-11-08 16:41:25.566270
4234,81030,3732,4,Good quality.,2023-06-16 16:41:25.566270
4235,26020,3184,4,Loved it.,2025-09-23 16:41:25.566270
4236,49830,67,3,Nothing special.,2026-03-11 16:41:25.566270
4237,40734,6894,5,Good quality.,2026-02-19 16:41:25.566270
4238,93010,7804,5,Great product!,2024-11-12 16:41:25.566270
4239,23103,1629,4,Good quality.,2024-09-05 16:41:25.566270
4240,40971,1311,3,Could be better.,2025-02-10 16:41:25.566270
4241,45129,3089,5,Great product!,2024-04-10 16:41:25.566270
4242,60642,4310,3,Average.,2025-10-13 16:41:25.566270
4243,68625,6648,4,Highly recommend,2025-11-29 16:41:25.566270
4244,60328,4179,3,Nothing special.,2024-07-31 16:41:25.566270
4245,72111,627,5,Great product!,2026-03-07 16:41:25.566270
4246,30685,4764,5,Exceeded expectations!,2024-03-15 16:41:25.566270
4247,22339,1383,5,Highly recommend,2023-12-23 00:00:00.000000
4248,4364,4934,4,Exceeded expectations!,2024-08-27 16:41:25.566270
4249,54581,2837,2,Waste of money.,2026-02-26 16:41:25.566270
4250,42122,8929,5,Great product!,2023-11-09 16:41:25.566270
4251,38741,1159,5,Good quality.,2026-12-05 00:00:00.000000
4252,80486,2449,4,Exceeded expectations!,2025-03-11 16:41:25.566270
4253,69183,5301,4,Good quality.,2025-09-07 16:41:25.566270
4254,1664,4255,5,Good quality.,2025-07-18 16:41:25.566270
4255,51771,5832,3,Nothing special.,2024-12-15 16:41:25.566270
4256,91305,6795,1,Poor quality.,2026-01-15 00:00:00.000000
4257,32926,834,5,Exceeded expectations!,2026-11-16 00:00:00.000000
4258,98611,6296,3,Could be better.,2025-12-11 00:00:00.000000
4259,51307,4610,3,Average.,2025-12-10 16:41:25.566270
4260,93076,2505,3,Decent for the price.,2025-12-17 16:41:25.566270
4261,62736,7182,5,Loved it.,2024-10-03 16:41:25.566270
4262,22470,6468,5,Highly recommend,2025-11-20 00:00:00.000000
4263,57249,1798,5,Exceeded expectations!,2025-09-19 16:41:25.566270
4264,88845,9767,4,Highly recommend,2025-08-15 16:41:25.566270
4265,1786,9069,5,Great product!,2024-11-26 16:41:25.566270
4266,96129,5833,5,Highly recommend,2023-12-14 00:00:00.000000
4267,6747,6816,4,Great product!,2023-05-29 16:41:25.566270
4268,90520,5902,3,Nothing special.,2026-02-07 16:41:25.566270
4269,17664,1553,2,Waste of money.,2024-04-20 16:41:25.566270
4270,44228,2213,4,Good quality.,2025-12-18 16:41:25.566270
4271,24909,9203,3,Average.,2025-01-18 00:00:00.000000
4272,34772,7801,5,Good quality.,2024-06-07 16:41:25.566270
4273,79790,2192,5,Good quality.,2025-12-24 16:41:25.566270
4274,15605,915,5,Exceeded expectations!,2024-11-04 16:41:25.566270
4275,56557,826,5,Highly recommend,2024-12-01 16:41:25.566270
4276,58941,7973,5,Loved it.,2024-02-06 16:41:25.566270
4277,8729,6751,5,Good quality.,2023-11-12 16:41:25.566270
4278,54507,6485,4,Good quality.,2024-12-19 00:00:00.000000
4279,68568,7156,5,Great product!,2026-11-23 00:00:00.000000
4280,41239,2156,3,Average.,2024-10-24 16:41:25.566270
4281,23692,3562,5,Good quality.,2025-11-05 16:41:25.566270
4282,71188,7420,4,Good quality.,2025-03-12 16:41:25.566270
4283,75106,7217,3,Nothing special.,2025-03-04 16:41:25.566270
4284,5282,8136,2,Waste of money.,2024-05-20 16:41:25.566270
4285,80612,8718,4,Highly recommend,2026-03-19 16:41:25.566270
4286,18560,2635,4,Good quality.,2025-02-14 16:41:25.566270
4287,47996,179,1,Waste of money.,2024-08-21 16:41:25.566270
4288,6460,5721,2,Poor quality.,2025-07-08 16:41:25.566270
4289,39404,1673,4,Loved it.,2025-11-30 00:00:00.000000
4290,27959,2406,5,Loved it.,2025-02-12 16:41:25.566270
4291,59015,1958,4,Loved it.,2023-07-16 16:41:25.566270
4292,24822,813,2,Do not buy.,2024-05-01 16:41:25.566270
4293,3667,2646,5,Great product!,2023-12-08 16:41:25.566270
4294,20865,6997,3,Decent for the price.,2025-12-29 00:00:00.000000
4295,35161,1782,4,Exceeded expectations!,2023-09-11 16:41:25.566270
4296,25947,6587,5,Highly recommend,2023-05-30 16:41:25.566270
4297,99511,6159,2,Waste of money.,2024-02-17 16:41:25.566270
4298,91775,1728,3,Average.,2024-12-25 16:41:25.566270
4299,35233,6497,2,Do not buy.,2024-01-11 16:41:25.566270
4300,74344,444,5,Good quality.,2025-07-18 16:41:25.566270
4301,87753,6938,2,Terrible experience.,2024-06-05 16:41:25.566270
4302,99927,3398,5,Good quality.,2027-01-10 00:00:00.000000
4303,74574,4555,5,Exceeded expectations!,2023-11-19 00:00:00.000000
4304,19009,2050,3,Decent for the price.,2025-04-13 16:41:25.566270
4305,29607,2953,5,Loved it.,2024-12-22 00:00:00.000000
4306,41633,1488,3,Could be better.,2026-03-02 16:41:25.566270
4307,90520,6504,3,Average.,2025-07-13 16:41:25.566270
4308,32128,3099,4,Good quality.,2026-03-19 16:41:25.566270
4309,27788,8503,3,It's okay.,2025-09-26 16:41:25.566270
4310,56720,9967,5,Exceeded expectations!,2023-12-07 00:00:00.000000
4311,76324,6270,3,Nothing special.,2025-11-15 16:41:25.566270
4312,65606,5880,3,Decent for the price.,2024-07-02 16:41:25.566270
4313,36706,2296,5,Loved it.,2025-12-11 00:00:00.000000
4314,41458,7667,5,Highly recommend,2024-11-25 00:00:00.000000
4315,66508,3342,3,Decent for the price.,2025-01-05 16:41:25.566270
4316,24151,8376,3,It's okay.,2024-07-21 16:41:25.566270
4317,80027,3507,5,Exceeded expectations!,2026-01-27 16:41:25.566270
4318,60143,5387,5,Highly recommend,2026-03-08 16:41:25.566270
4319,18177,7628,3,Average.,2023-12-14 16:41:25.566270
4320,20814,297,4,Highly recommend,2025-10-04 16:41:25.566270
4321,29673,3960,4,Exceeded expectations!,2026-02-16 16:41:25.566270
4322,90763,4770,5,Loved it.,2026-02-17 16:41:25.566270
4323,91295,4203,5,Good quality.,2024-03-06 16:41:25.566270
4324,18988,6318,3,Average.,2025-11-26 00:00:00.000000
4325,35261,7098,4,Highly recommend,2023-12-05 00:00:00.000000
4326,44914,4892,2,Do not buy.,2023-09-03 16:41:25.566270
4327,90311,9535,5,Exceeded expectations!,2024-12-12 00:00:00.000000
4328,1120,423,5,Great product!,2025-02-23 16:41:25.566270
4329,24379,8084,5,Good quality.,2023-11-09 16:41:25.566270
4330,85128,2215,4,Loved it.,2026-03-30 16:41:25.566270
4331,99416,6057,5,Exceeded expectations!,2024-02-23 16:41:25.566270
4332,10973,5576,4,Good quality.,2023-12-31 16:41:25.566270
