order_id,user_id,product_id,quantity,total_price,payment_method,order_date
13413,69620,7000,1,107.59,Credit Card,2024-12-12 00:00:00.000000
13414,53938,8694,1,445.56,Debit Card,2024-12-12 00:00:00.000000
13415,15723,2247,1,59.41,Credit Card,2024-12-12 00:00:00.000000
13416,12697,4710,1,58.95,Apple Pay,2024-12-12 16:41:25.566270
13417,87807,2070,1,104.24,Apple Pay,2024-12-12 16:41:25.566270
13418,32541,9976,4,1050.72,PayPal,2024-12-12 16:41:25.566270
13419,53937,1809,1,69.45,Credit Card,2024-12-12 16:41:25.566270
13420,36958,3762,1,23.9,Apple Pay,2024-12-12 16:41:25.566270
13421,49171,4238,1,28.84,Debit Card,2024-12-12 16:41:25.566270
13422,31269,3508,1,5.0,Apple Pay,2024-12-12 16:41:25.566270
13423,95509,707,1,251.49,Credit Card,2024-12-12 16:41:25.566270
13424,29181,4161,1,49.93,Apple Pay,2024-12-12 16:41:25.566270
13425,79028,8420,1,11.71,PayPal,2024-12-12 16:41:25.566270
13426,37851,1689,1,150.9,Apple Pay,2024-12-12 16:41:25.566270
13427,78942,6136,1,256.4,PayPal,2024-12-12 16:41:25.566270
13428,43114,6566,1,137.55,Debit Card,2024-12-12 16:41:25.566270
13429,88853,2272,1,12.72,PayPal,2024-12-12 16:41:25.566270
13430,26049,3885,1,34.55,Apple Pay,2024-12-12 16:41:25.566270
13431,57115,1871,1,134.34,Debit Card,2024-12-12 16:41:25.566270
13432,74643,5519,1,23.39,Credit Card,2024-12-12 16:41:25.566270
13433,4899,2277,1,74.04,PayPal,2024-12-12 16:41:25.566270
13434,45457,7099,2,10.0,Credit Card,2024-12-12 16:41:25.566270
13435,77640,8034,1,49.26,Apple Pay,2024-12-12 16:41:25.566270
13436,36708,9420,1,121.02,Apple Pay,2024-12-12 16:41:25.566270
13437,48744,5078,1,73.29,Apple Pay,2024-12-13 00:00:00.000000
13438,18907,2109,1,154.33,Credit Card,2024-12-13 00:00:00.000000
13439,8729,7209,2,70.68,PayPal,2024-12-13 00:00:00.000000
13440,89751,9282,1,18.47,Credit Card,2024-12-13 00:00:00.000000
13441,57241,5449,1,112.41,Debit Card,2024-12-13 00:00:00.000000
13442,41665,3915,2,69.34,Apple Pay,2024-12-13 00:00:00.000000
13443,60368,7573,1,133.32,Debit Card,2024-12-13 00:00:00.000000
13444,75270,3945,1,71.46,Debit Card,2024-12-13 00:00:00.000000
13445,99551,5556,1,52.47,PayPal,2024-12-13 00:00:00.000000
13446,24783,6651,2,13.94,Credit Card,2024-12-13 00:00:00.000000
13447,23237,1244,1,87.01,Credit Card,2024-12-13 00:00:00.000000
13448,85263,3919,1,31.54,Apple Pay,2024-12-13 00:00:00.000000
13449,73858,6015,1,122.93,Debit Card,2024-12-13 00:00:00.000000
13450,79331,9319,1,259.78,Debit Card,2024-12-13 00:00:00.000000
13451,28244,6318,1,57.42,PayPal,2024-12-13 00:00:00.000000
13452,76638,127,1,169.62,PayPal,2024-12-13 00:00:00.000000
13453,27412,8949,2,365.68,Debit Card,2024-12-13 00:00:00.000000
13454,81353,8510,1,52.4,Debit Card,2024-12-13 00:00:00.000000
13455,48530,522,5,1281.2,Credit Card,2024-12-13 00:00:00.000000
13456,78343,1180,1,50.09,Apple Pay,2024-12-13 00:00:00.000000
13457,74779,4006,1,19.78,Apple Pay,2024-12-13 00:00:00.000000
13458,73233,8757,2,91.26,PayPal,2024-12-13 00:00:00.000000
13459,28360,5944,1,26.42,Debit Card,2024-12-13 00:00:00.000000
13460,11210,4722,1,69.27,Debit Card,2024-12-13 00:00:00.000000
13461,38703,2380,1,39.35,Apple Pay,2024-12-13 16:41:25.566270
13462,55250,6023,1,150.97,Debit Card,2024-12-13 16:41:25.566270
13463,23786,1767,1,244.71,Debit Card,2024-12-13 16:41:25.566270
13464,53875,2518,4,67.08,Debit Card,2024-12-13 16:41:25.566270
13465,9204,1649,1,35.07,Credit Card,2024-12-13 16:41:25.566270
13466,8605,2315,1,182.54,Apple Pay,2024-12-13 16:41:25.566270
13467,24921,3797,2,59.5,Credit Card,2024-12-13 16:41:25.566270
13468,41316,4692,1,52.49,Apple Pay,2024-12-13 16:41:25.566270
13469,47741,5551,1,224.26,Debit Card,2024-12-13 16:41:25.566270
13470,65488,8854,1,105.38,Apple Pay,2024-12-13 16:41:25.566270
13471,72309,1194,1,144.29,Apple Pay,2024-12-13 16:41:25.566270
13472,56665,2098,2,156.02,Credit Card,2024-12-13 16:41:25.566270
13473,10177,9974,1,43.84,Debit Card,2024-12-13 16:41:25.566270
13474,80612,7905,4,31.2,Credit Card,2024-12-14 00:00:00.000000
13475,14331,4008,1,136.2,PayPal,2024-12-14 00:00:00.000000
13476,66569,6181,1,239.45,Debit Card,2024-12-14 00:00:00.000000
13477,26084,9786,1,8.35,Credit Card,2024-12-14 00:00:00.000000
13478,53887,2462,1,467.84,Credit Card,2024-12-14 00:00:00.000000
13479,69062,2611,1,5.0,PayPal,2024-12-14 00:00:00.000000
13480,77512,256,1,9.9,Credit Card,2024-12-14 00:00:00.000000
13481,29088,8856,3,180.69,Debit Card,2024-12-14 00:00:00.000000
13482,8837,2887,1,43.01,Credit Card,2024-12-14 00:00:00.000000
13483,25245,300,1,57.05,Credit Card,2024-12-14 00:00:00.000000
13484,72137,7357,1,112.11,Debit Card,2024-12-14 00:00:00.000000
13485,20286,1640,1,71.76,PayPal,2024-12-14 00:00:00.000000
13486,94683,3185,1,92.28,Debit Card,2024-12-14 00:00:00.000000
13487,34122,7124,1,186.6,PayPal,2024-12-14 00:00:00.000000
13488,48334,5833,1,249.78,Apple Pay,2024-12-14 00:00:00.000000
13489,42751,5724,1,401.59,Apple Pay,2024-12-14 00:00:00.000000
13490,32516,8666,1,75.46,Debit Card,2024-12-14 00:00:00.000000
13491,28585,5992,3,345.81,Credit Card,2024-12-14 00:00:00.000000
13492,75396,244,1,158.88,Apple Pay,2024-12-14 00:00:00.000000
13493,2442,462,1,10.08,Apple Pay,2024-12-14 00:00:00.000000
13494,53751,6218,1,93.76,PayPal,2024-12-14 00:00:00.000000
13495,993,2960,1,21.09,Apple Pay,2024-12-14 00:00:00.000000
13496,98105,8965,1,93.5,Credit Card,2024-12-14 00:00:00.000000
13497,34980,7856,1,135.63,Credit Card,2024-12-14 00:00:00.000000
13498,75014,4184,1,37.54,PayPal,2024-12-14 00:00:00.000000
13499,82860,830,1,5.0,Apple Pay,2024-12-14 00:00:00.000000
13500,73790,754,1,39.99,Apple Pay,2024-12-14 00:00:00.000000
13501,5406,3961,1,522.98,Credit Card,2024-12-14 00:00:00.000000
13502,77647,7770,1,18.1,Credit Card,2024-12-14 00:00:00.000000
13503,87650,4184,1,37.54,Apple Pay,2024-12-14 00:00:00.000000
13504,3897,8871,1,96.15,PayPal,2024-12-14 00:00:00.000000
13505,60626,4866,1,5.0,PayPal,2024-12-14 00:00:00.000000
13506,9023,732,1,22.35,Apple Pay,2024-12-14 00:00:00.000000
13507,94042,4661,1,302.75,PayPal,2024-12-14 00:00:00.000000
13508,44004,6468,1,20.5,Debit Card,2024-12-14 00:00:00.000000
13509,77820,3018,1,5.0,Debit Card,2024-12-14 00:00:00.000000
13510,79771,3673,1,5.0,PayPal,2024-12-14 00:00:00.000000
13511,77154,536,1,73.43,Credit Card,2024-12-14 16:41:25.566270
13512,77677,7580,1,15.73,Apple Pay,2024-12-14 16:41:25.566270
13513,27399,6147,1,252.8,Credit Card,2024-12-14 16:41:25.566270
13514,83413,6528,1,40.9,Apple Pay,2024-12-14 16:41:25.566270
13515,71125,7827,1,131.02,Debit Card,2024-12-14 16:41:25.566270
13516,21534,2202,4,373.48,PayPal,2024-12-14 16:41:25.566270
13517,38659,4647,1,146.21,Debit Card,2024-12-14 16:41:25.566270
13518,59079,8892,2,157.74,Apple Pay,2024-12-14 16:41:25.566270
13519,47858,1317,1,162.91,Credit Card,2024-12-14 16:41:25.566270
13520,4472,2779,1,16.02,Debit Card,2024-12-14 16:41:25.566270
13521,95410,9150,2,41.18,Credit Card,2024-12-14 16:41:25.566270
13522,69422,5855,5,143.1,Apple Pay,2024-12-14 16:41:25.566270
13523,7623,7302,2,184.8,Debit Card,2024-12-14 16:41:25.566270
13524,56648,4594,1,281.22,Credit Card,2024-12-14 16:41:25.566270
13525,63005,6226,1,278.07,Debit Card,2024-12-14 16:41:25.566270
13526,1308,2010,1,77.82,PayPal,2024-12-15 00:00:00.000000
13527,45051,4015,1,40.8,Debit Card,2024-12-15 00:00:00.000000
13528,52967,2525,1,174.03,Credit Card,2024-12-15 00:00:00.000000
13529,46979,1019,1,5.0,Credit Card,2024-12-15 00:00:00.000000
13530,31697,5846,1,140.65,Credit Card,2024-12-15 00:00:00.000000
13531,49027,1897,1,12.01,Credit Card,2024-12-15 00:00:00.000000
13532,2964,5356,1,128.21,Apple Pay,2024-12-15 00:00:00.000000
13533,50342,2277,1,74.04,PayPal,2024-12-15 00:00:00.000000
13534,36471,9675,1,5.0,PayPal,2024-12-15 00:00:00.000000
13535,71447,1808,1,173.67,Credit Card,2024-12-15 00:00:00.000000
13536,59276,9757,1,44.85,Apple Pay,2024-12-15 00:00:00.000000
13537,35164,8782,1,125.1,PayPal,2024-12-15 00:00:00.000000
13538,38224,6749,1,74.07,Apple Pay,2024-12-15 00:00:00.000000
13539,57272,9451,1,101.72,Debit Card,2024-12-15 00:00:00.000000
13540,86528,6324,2,53.78,Credit Card,2024-12-15 00:00:00.000000
13541,15867,4925,1,188.94,Apple Pay,2024-12-15 00:00:00.000000
13542,79611,6465,1,194.19,Apple Pay,2024-12-15 00:00:00.000000
13543,48644,2283,1,88.68,Debit Card,2024-12-15 00:00:00.000000
13544,75404,3401,1,320.98,Debit Card,2024-12-15 00:00:00.000000
13545,52737,7799,2,341.34,Debit Card,2024-12-15 00:00:00.000000
13546,19983,2635,1,10.1,PayPal,2024-12-15 00:00:00.000000
13547,91578,7118,1,190.62,Credit Card,2024-12-15 00:00:00.000000
13548,4184,2155,1,80.88,Debit Card,2024-12-15 00:00:00.000000
13549,49242,1201,1,12.54,Credit Card,2024-12-15 00:00:00.000000
13550,45879,554,3,228.18,PayPal,2024-12-15 00:00:00.000000
13551,37000,5331,2,10.0,PayPal,2024-12-15 00:00:00.000000
13552,68088,5543,1,19.51,Apple Pay,2024-12-15 00:00:00.000000
13553,1907,1075,5,628.5,PayPal,2024-12-15 00:00:00.000000
13554,21191,7461,1,25.13,Debit Card,2024-12-15 16:41:25.566270
13555,94116,7397,2,91.0,Credit Card,2024-12-15 16:41:25.566270
13556,39943,2267,1,132.63,Apple Pay,2024-12-15 16:41:25.566270
13557,25887,6180,1,16.21,Apple Pay,2024-12-15 16:41:25.566270
13558,54731,8179,1,40.43,Credit Card,2024-12-15 16:41:25.566270
13559,5084,9405,1,297.72,PayPal,2024-12-15 16:41:25.566270
13560,48134,2675,1,77.56,Debit Card,2024-12-15 16:41:25.566270
13561,52876,4660,1,141.11,Debit Card,2024-12-15 16:41:25.566270
13562,814,2986,1,68.67,Debit Card,2024-12-15 16:41:25.566270
13563,7698,4121,4,506.48,Credit Card,2024-12-15 16:41:25.566270
13564,69065,9342,1,230.61,Debit Card,2024-12-15 16:41:25.566270
13565,65218,3176,1,110.05,Apple Pay,2024-12-15 16:41:25.566270
13566,53896,5372,1,5.0,Debit Card,2024-12-15 16:41:25.566270
13567,43731,4013,1,71.1,Debit Card,2024-12-16 00:00:00.000000
13568,82722,6662,1,38.48,Credit Card,2024-12-16 00:00:00.000000
13569,93616,7666,1,56.54,Apple Pay,2024-12-16 00:00:00.000000
13570,75439,9528,1,14.53,Apple Pay,2024-12-16 00:00:00.000000
13571,60638,3561,1,98.24,PayPal,2024-12-16 00:00:00.000000
13572,38218,2031,1,45.32,Apple Pay,2024-12-16 00:00:00.000000
13573,2288,4720,1,11.6,Debit Card,2024-12-16 00:00:00.000000
13574,20082,2253,3,48.96,Apple Pay,2024-12-16 00:00:00.000000
13575,71100,2371,1,13.1,Debit Card,2024-12-16 00:00:00.000000
13576,34056,2306,1,125.67,Apple Pay,2024-12-16 00:00:00.000000
13577,2579,8698,1,7.74,Credit Card,2024-12-16 00:00:00.000000
13578,49093,8397,4,1163.2,Debit Card,2024-12-16 00:00:00.000000
13579,77758,4267,1,28.76,Credit Card,2024-12-16 00:00:00.000000
13580,10958,9331,1,131.0,PayPal,2024-12-16 00:00:00.000000
13581,26188,2650,1,209.89,Debit Card,2024-12-16 00:00:00.000000
13582,92011,2718,1,73.19,Apple Pay,2024-12-16 00:00:00.000000
13583,60524,3658,2,106.4,PayPal,2024-12-16 00:00:00.000000
13584,75152,92,1,7.12,Debit Card,2024-12-16 00:00:00.000000
13585,1650,8870,1,56.25,Apple Pay,2024-12-16 00:00:00.000000
13586,83680,7667,1,22.68,Apple Pay,2024-12-16 00:00:00.000000
13587,778,6779,1,189.06,Debit Card,2024-12-16 16:41:25.566270
13588,716,8011,1,168.31,PayPal,2024-12-16 16:41:25.566270
13589,9870,2265,2,102.46,PayPal,2024-12-16 16:41:25.566270
13590,75875,9603,1,117.46,PayPal,2024-12-16 16:41:25.566270
13591,51424,1253,1,5.0,Credit Card,2024-12-16 16:41:25.566270
13592,3905,3029,1,119.98,Apple Pay,2024-12-16 16:41:25.566270
13593,19247,4932,4,1080.16,PayPal,2024-12-16 16:41:25.566270
13594,66016,3286,1,48.46,PayPal,2024-12-16 16:41:25.566270
13595,36123,9755,1,5.0,PayPal,2024-12-16 16:41:25.566270
13596,98105,6806,1,58.31,Apple Pay,2024-12-16 16:41:25.566270
13597,31611,9623,2,95.32,Debit Card,2024-12-16 16:41:25.566270
13598,14780,8380,1,43.51,Apple Pay,2024-12-16 16:41:25.566270
13599,56639,1145,1,5.0,Apple Pay,2024-12-16 16:41:25.566270
13600,40609,1223,1,421.82,PayPal,2024-12-16 16:41:25.566270
13601,45562,8904,1,37.34,PayPal,2024-12-16 16:41:25.566270
13602,81547,9805,2,12.22,Credit Card,2024-12-16 16:41:25.566270
13603,79840,9559,1,215.99,PayPal,2024-12-16 16:41:25.566270
13604,13779,9062,1,37.56,Apple Pay,2024-12-16 16:41:25.566270
13605,50971,3513,1,475.27,Apple Pay,2024-12-16 16:41:25.566270
13606,7102,1768,1,48.23,PayPal,2024-12-17 00:00:00.000000
13607,80089,1419,1,145.62,PayPal,2024-12-17 00:00:00.000000
13608,50531,2267,1,132.63,Debit Card,2024-12-17 00:00:00.000000
13609,60186,3025,1,9.93,Credit Card,2024-12-17 00:00:00.000000
13610,85889,7881,2,291.62,Apple Pay,2024-12-17 00:00:00.000000
13611,24288,6539,1,142.42,Credit Card,2024-12-17 00:00:00.000000
13612,15837,7453,2,93.04,Apple Pay,2024-12-17 00:00:00.000000
13613,31337,2923,1,145.63,Apple Pay,2024-12-17 00:00:00.000000
13614,38777,2296,1,5.0,Debit Card,2024-12-17 00:00:00.000000
13615,35959,5645,1,99.64,PayPal,2024-12-17 00:00:00.000000
13616,47763,9441,1,103.06,Apple Pay,2024-12-17 00:00:00.000000
13617,85816,9153,2,175.28,Debit Card,2024-12-17 00:00:00.000000
13618,43563,44,1,42.24,Apple Pay,2024-12-17 00:00:00.000000
13619,37107,5936,1,197.03,PayPal,2024-12-17 00:00:00.000000
13620,63407,1857,1,432.97,Credit Card,2024-12-17 00:00:00.000000
13621,88864,3560,1,187.62,PayPal,2024-12-17 00:00:00.000000
13622,3280,1217,2,512.86,Credit Card,2024-12-17 00:00:00.000000
13623,44290,6940,1,38.1,PayPal,2024-12-17 00:00:00.000000
13624,83632,2117,1,105.25,Debit Card,2024-12-17 00:00:00.000000
13625,12738,5445,5,424.25,PayPal,2024-12-17 00:00:00.000000
13626,22819,9786,2,16.7,Credit Card,2024-12-17 00:00:00.000000
13627,28251,8664,5,1124.4499999999998,PayPal,2024-12-17 00:00:00.000000
13628,94049,9832,4,183.76,Debit Card,2024-12-17 00:00:00.000000
13629,6234,4662,1,155.37,PayPal,2024-12-17 00:00:00.000000
13630,37843,7334,1,121.48,PayPal,2024-12-17 00:00:00.000000
13631,34232,7691,1,33.95,Debit Card,2024-12-17 00:00:00.000000
13632,8808,7124,2,373.2,PayPal,2024-12-17 00:00:00.000000
13633,10410,8173,3,412.91999999999996,PayPal,2024-12-17 00:00:00.000000
13634,47822,8209,1,74.33,Credit Card,2024-12-17 00:00:00.000000
13635,64442,5445,1,84.85,Debit Card,2024-12-17 16:41:25.566270
13636,99876,9120,3,368.1,Debit Card,2024-12-17 16:41:25.566270
13637,23324,4679,1,162.94,PayPal,2024-12-17 16:41:25.566270
13638,56055,4720,1,11.6,Debit Card,2024-12-17 16:41:25.566270
13639,26473,68,4,512.12,Debit Card,2024-12-17 16:41:25.566270
13640,11234,9331,1,131.0,Credit Card,2024-12-17 16:41:25.566270
13641,97748,6867,2,137.06,Debit Card,2024-12-17 16:41:25.566270
13642,33405,2647,1,153.53,PayPal,2024-12-17 16:41:25.566270
13643,1226,9549,1,9.06,Credit Card,2024-12-17 16:41:25.566270
13644,87614,9247,1,43.93,Debit Card,2024-12-17 16:41:25.566270
13645,17319,1982,1,36.97,Credit Card,2024-12-17 16:41:25.566270
13646,48856,7439,1,136.21,Credit Card,2024-12-17 16:41:25.566270
13647,20503,202,1,29.94,Apple Pay,2024-12-17 16:41:25.566270
13648,52373,9732,1,245.33,Credit Card,2024-12-17 16:41:25.566270
13649,1005,5,1,122.13,Apple Pay,2024-12-17 16:41:25.566270
13650,48720,2095,1,22.37,Apple Pay,2024-12-17 16:41:25.566270
13651,91849,3742,1,93.62,Debit Card,2024-12-17 16:41:25.566270
13652,75360,637,1,189.2,Debit Card,2024-12-17 16:41:25.566270
13653,47038,5331,1,5.0,Credit Card,2024-12-17 16:41:25.566270
13654,80569,557,1,76.9,Apple Pay,2024-12-17 16:41:25.566270
13655,34904,8435,1,221.85,Apple Pay,2024-12-18 00:00:00.000000
13656,28978,8606,1,34.52,Apple Pay,2024-12-18 00:00:00.000000
13657,21330,6055,1,5.17,Apple Pay,2024-12-18 00:00:00.000000
13658,25947,6771,1,47.51,Credit Card,2024-12-18 00:00:00.000000
13659,97748,3239,1,88.33,Credit Card,2024-12-18 00:00:00.000000
13660,87428,3078,1,103.32,Debit Card,2024-12-18 00:00:00.000000
13661,21934,573,2,352.82,Apple Pay,2024-12-18 00:00:00.000000
13662,53931,4636,2,145.92,Credit Card,2024-12-18 00:00:00.000000
13663,24353,7517,1,286.85,Credit Card,2024-12-18 00:00:00.000000
13664,72968,2763,1,5.0,PayPal,2024-12-18 00:00:00.000000
13665,70220,6753,1,17.6,PayPal,2024-12-18 00:00:00.000000
13666,86581,2245,1,26.83,Apple Pay,2024-12-18 00:00:00.000000
13667,13775,1383,1,5.0,Credit Card,2024-12-18 00:00:00.000000
13668,75790,9410,1,6.58,Debit Card,2024-12-18 00:00:00.000000
13669,25076,3704,1,50.16,PayPal,2024-12-18 00:00:00.000000
13670,55282,523,1,43.67,Debit Card,2024-12-18 00:00:00.000000
13671,99562,5938,1,8.5,PayPal,2024-12-18 00:00:00.000000
13672,3924,8683,1,22.33,Debit Card,2024-12-18 00:00:00.000000
13673,96783,7500,1,19.33,Apple Pay,2024-12-18 00:00:00.000000
13674,28521,1155,1,158.62,Apple Pay,2024-12-18 00:00:00.000000
13675,8802,4636,1,72.96,Debit Card,2024-12-18 00:00:00.000000
13676,3214,8925,2,174.86,PayPal,2024-12-18 00:00:00.000000
13677,36583,3995,1,140.08,Debit Card,2024-12-18 00:00:00.000000
13678,59136,35,1,42.28,Debit Card,2024-12-18 00:00:00.000000
13679,73343,3402,2,34.28,PayPal,2024-12-18 00:00:00.000000
13680,9346,3561,1,98.24,Debit Card,2024-12-18 00:00:00.000000
13681,27974,1090,3,178.56,Debit Card,2024-12-18 00:00:00.000000
13682,6721,7589,1,87.27,Apple Pay,2024-12-18 00:00:00.000000
13683,57572,1247,1,274.6,Apple Pay,2024-12-18 00:00:00.000000
13684,979,9342,1,230.61,Apple Pay,2024-12-18 00:00:00.000000
13685,73235,3053,1,122.97,Credit Card,2024-12-18 00:00:00.000000
13686,84824,7609,1,113.02,Credit Card,2024-12-18 00:00:00.000000
13687,15824,1401,2,369.58,Credit Card,2024-12-18 00:00:00.000000
13688,93899,7829,1,58.16,Apple Pay,2024-12-18 00:00:00.000000
13689,83938,7944,2,10.0,Debit Card,2024-12-18 00:00:00.000000
13690,53190,4395,1,49.91,PayPal,2024-12-18 16:41:25.566270
13691,13008,7053,1,16.82,Debit Card,2024-12-18 16:41:25.566270
13692,80378,4958,1,59.47,Apple Pay,2024-12-18 16:41:25.566270
13693,13910,6952,1,12.21,PayPal,2024-12-18 16:41:25.566270
13694,67602,4006,1,19.78,Debit Card,2024-12-18 16:41:25.566270
13695,39643,940,2,165.38,Credit Card,2024-12-18 16:41:25.566270
13696,38546,8395,1,63.13,Credit Card,2024-12-18 16:41:25.566270
13697,66699,9375,1,129.07,Debit Card,2024-12-18 16:41:25.566270
13698,60499,2637,1,14.54,Credit Card,2024-12-18 16:41:25.566270
13699,39747,9318,3,693.66,Debit Card,2024-12-18 16:41:25.566270
13700,50552,590,1,176.89,Credit Card,2024-12-18 16:41:25.566270
13701,90896,8437,1,145.65,Apple Pay,2024-12-18 16:41:25.566270
13702,10921,3402,1,17.14,PayPal,2024-12-18 16:41:25.566270
13703,91093,847,1,30.98,Apple Pay,2024-12-18 16:41:25.566270
13704,49130,6625,2,47.48,Apple Pay,2024-12-18 16:41:25.566270
13705,70389,1907,1,15.37,Credit Card,2024-12-18 16:41:25.566270
13706,56490,8618,1,124.3,PayPal,2024-12-18 16:41:25.566270
13707,16457,2272,1,12.72,PayPal,2024-12-19 00:00:00.000000
13708,73061,4660,1,141.11,PayPal,2024-12-19 00:00:00.000000
13709,57110,4234,1,75.19,Credit Card,2024-12-19 00:00:00.000000
13710,28802,9922,1,349.6,Credit Card,2024-12-19 00:00:00.000000
13711,76643,4555,1,5.96,Credit Card,2024-12-19 00:00:00.000000
13712,33105,1391,1,85.25,Apple Pay,2024-12-19 00:00:00.000000
13713,50060,1628,3,254.52,Apple Pay,2024-12-19 00:00:00.000000
13714,75270,6627,1,11.65,Apple Pay,2024-12-19 00:00:00.000000
13715,62214,492,1,208.49,Debit Card,2024-12-19 00:00:00.000000
13716,72214,1734,1,61.64,Apple Pay,2024-12-19 00:00:00.000000
13717,53918,6118,3,315.03000000000003,Debit Card,2024-12-19 00:00:00.000000
13718,9621,9872,1,101.35,Apple Pay,2024-12-19 00:00:00.000000
13719,49245,3673,1,5.0,Credit Card,2024-12-19 00:00:00.000000
13720,27782,2846,2,380.68,PayPal,2024-12-19 00:00:00.000000
13721,60307,1783,3,450.59999999999997,Credit Card,2024-12-19 00:00:00.000000
13722,5975,2325,1,5.0,Credit Card,2024-12-19 00:00:00.000000
13723,12156,3695,1,22.28,Apple Pay,2024-12-19 00:00:00.000000
13724,21073,3508,1,5.0,Credit Card,2024-12-19 00:00:00.000000
13725,41558,856,1,121.44,Credit Card,2024-12-19 00:00:00.000000
13726,76714,8127,1,262.51,Apple Pay,2024-12-19 00:00:00.000000
13727,76881,3584,1,93.55,Debit Card,2024-12-19 00:00:00.000000
13728,73439,5087,1,52.05,Debit Card,2024-12-19 00:00:00.000000
13729,1301,7420,1,101.29,PayPal,2024-12-19 00:00:00.000000
13730,33061,9877,1,5.0,Debit Card,2024-12-19 00:00:00.000000
13731,76840,8698,1,7.74,Apple Pay,2024-12-19 00:00:00.000000
13732,32713,880,1,162.04,Credit Card,2024-12-19 00:00:00.000000
13733,58929,9295,5,401.2,PayPal,2024-12-19 00:00:00.000000
13734,90120,8656,1,103.93,Apple Pay,2024-12-19 00:00:00.000000
13735,22642,4687,2,13.0,Credit Card,2024-12-19 00:00:00.000000
13736,34932,4371,1,148.73,Credit Card,2024-12-19 00:00:00.000000
13737,92967,6052,1,148.96,Credit Card,2024-12-19 00:00:00.000000
13738,29988,1726,1,123.34,Debit Card,2024-12-19 00:00:00.000000
13739,273,2544,1,9.92,Debit Card,2024-12-19 16:41:25.566270
13740,5772,4582,1,28.93,PayPal,2024-12-19 16:41:25.566270
13741,33693,8044,1,124.11,Apple Pay,2024-12-19 16:41:25.566270
13742,41776,4162,2,195.96,Debit Card,2024-12-19 16:41:25.566270
13743,82190,3816,1,40.09,Debit Card,2024-12-19 16:41:25.566270
13744,66809,6407,1,38.91,Debit Card,2024-12-19 16:41:25.566270
13745,21533,7171,1,122.03,Apple Pay,2024-12-19 16:41:25.566270
13746,29202,550,1,72.28,Apple Pay,2024-12-19 16:41:25.566270
13747,63869,601,1,242.87,Credit Card,2024-12-19 16:41:25.566270
13748,70998,6575,5,401.70000000000005,Apple Pay,2024-12-19 16:41:25.566270
13749,59623,8408,1,48.66,Debit Card,2024-12-19 16:41:25.566270
13750,19029,777,2,10.0,Debit Card,2024-12-19 16:41:25.566270
13751,60201,9440,1,92.6,Debit Card,2024-12-19 16:41:25.566270
13752,59612,5508,1,7.76,PayPal,2024-12-19 16:41:25.566270
13753,82167,4409,1,326.2,Credit Card,2024-12-19 16:41:25.566270
13754,15838,4958,3,178.41,Apple Pay,2024-12-19 16:41:25.566270
13755,34878,2489,1,17.41,PayPal,2024-12-19 16:41:25.566270
13756,85137,5157,1,16.35,PayPal,2024-12-19 16:41:25.566270
13757,75209,7684,1,99.12,PayPal,2024-12-19 16:41:25.566270
13758,47812,9708,4,21.28,Debit Card,2024-12-19 16:41:25.566270
13759,52064,5219,3,265.62,PayPal,2024-12-20 00:00:00.000000
13760,29349,9010,1,18.79,Debit Card,2024-12-20 00:00:00.000000
13761,21818,2809,1,9.56,Apple Pay,2024-12-20 00:00:00.000000
13762,97986,6909,1,107.73,Apple Pay,2024-12-20 00:00:00.000000
13763,95093,3664,1,93.98,Debit Card,2024-12-20 00:00:00.000000
13764,87231,4083,1,10.2,Credit Card,2024-12-20 00:00:00.000000
13765,71567,2638,2,634.0,Apple Pay,2024-12-20 00:00:00.000000
13766,18659,4405,3,197.13,Credit Card,2024-12-20 00:00:00.000000
13767,47378,7790,2,253.52,Credit Card,2024-12-20 00:00:00.000000
13768,16227,8107,1,38.87,PayPal,2024-12-20 00:00:00.000000
13769,13222,3150,1,49.65,Debit Card,2024-12-20 00:00:00.000000
13770,57460,5942,1,26.58,Debit Card,2024-12-20 00:00:00.000000
13771,209,7351,3,36.39,Credit Card,2024-12-20 00:00:00.000000
13772,24909,9203,1,145.2,Apple Pay,2024-12-20 00:00:00.000000
13773,27772,6180,1,16.21,Credit Card,2024-12-20 00:00:00.000000
13774,20122,2632,1,52.45,Credit Card,2024-12-20 00:00:00.000000
13775,18042,2172,1,61.35,PayPal,2024-12-20 00:00:00.000000
13776,87501,248,1,19.11,PayPal,2024-12-20 00:00:00.000000
13777,23820,4944,1,242.21,Apple Pay,2024-12-20 00:00:00.000000
13778,64437,2346,1,114.75,Credit Card,2024-12-20 00:00:00.000000
13779,23485,881,2,177.82,PayPal,2024-12-20 00:00:00.000000
13780,97800,6106,4,633.2,PayPal,2024-12-20 00:00:00.000000
13781,91724,3451,1,60.61,PayPal,2024-12-20 00:00:00.000000
13782,77880,5033,2,70.44,PayPal,2024-12-20 00:00:00.000000
13783,80865,799,3,64.65,Apple Pay,2024-12-20 00:00:00.000000
13784,44156,8739,1,353.07,Debit Card,2024-12-20 00:00:00.000000
13785,63797,4851,1,81.61,Credit Card,2024-12-20 00:00:00.000000
13786,18038,8190,4,363.52,PayPal,2024-12-20 00:00:00.000000
13787,8774,7640,1,200.0,PayPal,2024-12-20 00:00:00.000000
13788,94865,8613,1,5.0,Credit Card,2024-12-20 00:00:00.000000
13789,70323,8467,1,47.32,PayPal,2024-12-20 00:00:00.000000
