product_id,weight,product_name,category,subcategory,brand,price,rating,stock,launch_date
4984,82,Product_Home & Kitchen_4984,Home & Kitchen,Cookware,Brand_S40,148.62,4.6,95,2026-02-06 16:41:25.566270
8292,82,Product_Sports_8292,Sports,Outdoor,Brand_E14,85.51,3.3,101,2026-02-26 16:41:25.566270
1085,82,Product_Clothing_1085,Clothing,Women,Brand_V46,47.09,3.7,96,2025-05-26 16:41:25.566270
8734,82,Product_Toys_8734,Toys,Building Blocks,Brand_Q67,192.48,3.9,86,2024-05-07 16:41:25.566270
9133,82,Product_Books_9133,Books,Educational,Brand_J88,319.79,2.7,92,2024-12-31 16:41:25.566270
9117,82,Product_Books_9117,Books,Fiction,Brand_Y8,11.56,3.7,105,2024-06-06 16:41:25.566270
8652,82,Product_Automotive_8652,Automotive,Accessories,Brand_E61,94.08,4.7,87,2026-03-23 16:41:25.566270
9656,82,Product_Beauty_9656,Beauty,Personal Care,Brand_P18,31.23,2.9,92,2024-12-09 16:41:25.566270
776,82,Product_Sports_776,Sports,Outdoor,Brand_K9,88.36,4.7,108,2025-06-11 16:41:25.566270
7512,82,Product_Sports_7512,Sports,Outdoor,Brand_B73,350.99,4.0,90,2025-04-05 16:41:25.566270
5071,82,Product_Electronics_5071,Electronics,Smartphones,Brand_B89,36.53,2.0,97,2024-10-04 16:41:25.566270
7993,82,Product_Toys_7993,Toys,Dolls,Brand_G23,110.78,3.1,100,2024-05-04 16:41:25.566270
7994,82,Product_Electronics_7994,Electronics,Cameras,Brand_T79,167.97,4.1,119,2024-07-01 16:41:25.566270
74,82,Product_Electronics_74,Electronics,Wearables,Brand_K17,232.05,3.6,79,2024-08-16 16:41:25.566270
2140,82,Product_Sports_2140,Sports,Cycling,Brand_U86,145.45,3.6,112,2025-07-06 16:41:25.566270
9754,82,Product_Books_9754,Books,Comics,Brand_D73,32.39,4.1,91,2025-12-20 16:41:25.566270
8053,82,Product_Books_8053,Books,Fiction,Brand_C6,67.68,3.1,99,2024-08-07 16:41:25.566270
8054,82,Product_Automotive_8054,Automotive,Parts,Brand_B92,20.38,4.6,90,2024-10-06 16:41:25.566270
6248,82,Product_Beauty_6248,Beauty,Fragrance,Brand_Z51,15.86,4.3,97,2025-10-02 16:41:25.566270
6222,82,Product_Books_6222,Books,Fiction,Brand_Y49,73.41,4.4,101,2024-06-25 16:41:25.566270
8755,82,Product_Books_8755,Books,Fiction,Brand_R14,58.34,3.7,121,2024-10-30 16:41:25.566270
3790,82,Product_Electronics_3790,Electronics,Cameras,Brand_E18,65.45,3.8,77,2025-03-05 16:41:25.566270
9642,82,Product_Books_9642,Books,Educational,Brand_I15,10.2,4.2,114,2024-10-26 16:41:25.566270
9644,82,Product_Books_9644,Books,Comics,Brand_Z81,42.46,4.0,95,2024-09-15 16:41:25.566270
7581,82,Product_Beauty_7581,Beauty,Haircare,Brand_F86,129.46,3.1,92,2026-03-21 16:41:25.566270
9460,82,Product_Toys_9460,Toys,Educational,Brand_A30,17.78,4.8,104,2026-03-07 16:41:25.566270
9471,82,Product_Toys_9471,Toys,Educational,Brand_W63,78.81,3.8,98,2024-06-09 16:41:25.566270
949,82,Product_Books_949,Books,Fiction,Brand_L28,53.14,4.6,109,2024-08-21 16:41:25.566270
4448,82,Product_Toys_4448,Toys,Dolls,Brand_F47,124.94,4.1,99,2025-07-11 16:41:25.566270
5847,82,Product_Books_5847,Books,Fiction,Brand_N91,208.72,3.3,103,2025-03-01 16:41:25.566270
5835,82,Product_Toys_5835,Toys,Educational,Brand_G21,54.59,4.6,83,2025-02-03 16:41:25.566270
53,82,Product_Toys_53,Toys,Dolls,Brand_H57,61.5,4.2,92,2024-11-24 16:41:25.566270
728,82,Product_Home & Kitchen_728,Home & Kitchen,Cookware,Brand_J83,15.63,4.1,91,2025-08-17 16:41:25.566270
3773,82,Product_Toys_3773,Toys,Building Blocks,Brand_K48,10.84,3.9,102,2026-03-13 16:41:25.566270
3777,82,Product_Books_3777,Books,Non-Fiction,Brand_O74,26.43,2.2,91,2026-01-24 16:41:25.566270
4955,82,Product_Sports_4955,Sports,Outdoor,Brand_X80,208.54,3.2,100,2026-03-23 16:41:25.566270
4927,82,Product_Beauty_4927,Beauty,Fragrance,Brand_Q64,113.66,5.0,103,2025-03-07 16:41:25.566270
375,82,Product_Sports_375,Sports,Fitness,Brand_L6,5.0,4.6,92,2025-12-28 16:41:25.566270
6343,82,Product_Sports_6343,Sports,Golf,Brand_Q47,249.38,3.7,89,2025-10-28 16:41:25.566270
3044,82,Product_Clothing_3044,Clothing,Men,Brand_Z43,15.39,5.0,100,2025-02-20 16:41:25.566270
4428,82,Product_Automotive_4428,Automotive,Motorcycle,Brand_G38,10.33,3.5,111,2025-02-11 16:41:25.566270
3057,82,Product_Electronics_3057,Electronics,Audio,Brand_J75,269.04,3.9,88,2024-11-11 16:41:25.566270
3073,82,Product_Automotive_3073,Automotive,Parts,Brand_B23,59.38,3.3,95,2024-09-05 16:41:25.566270
5822,82,Product_Toys_5822,Toys,Board Games,Brand_M57,25.63,3.9,105,2025-09-13 16:41:25.566270
1450,82,Product_Automotive_1450,Automotive,Parts,Brand_J85,161.36,2.5,111,2024-05-15 16:41:25.566270
116,82,Product_Clothing_116,Clothing,Men,Brand_S62,5.83,4.3,117,2024-06-29 16:41:25.566270
118,82,Product_Books_118,Books,Comics,Brand_C2,114.39,4.2,116,2024-05-10 16:41:25.566270
714,82,Product_Electronics_714,Electronics,Laptops,Brand_C57,22.66,3.9,106,2025-09-23 16:41:25.566270
6391,82,Product_Toys_6391,Toys,Educational,Brand_R85,85.5,2.3,83,2026-03-01 16:41:25.566270
254,82,Product_Clothing_254,Clothing,Women,Brand_D49,150.68,4.1,114,2025-07-15 16:41:25.566270
3655,82,Product_Clothing_3655,Clothing,Kids,Brand_E64,5.0,4.2,105,2025-10-28 16:41:25.566270
3667,82,Product_Books_3667,Books,Educational,Brand_U5,27.07,4.4,99,2025-04-17 16:41:25.566270
9802,82,Product_Home & Kitchen_9802,Home & Kitchen,Bedding,Brand_R77,136.33,4.3,93,2024-12-04 16:41:25.566270
1943,82,Product_Sports_1943,Sports,Golf,Brand_E21,85.38,3.5,97,2024-12-29 16:41:25.566270
1006,82,Product_Toys_1006,Toys,Educational,Brand_G62,7.07,3.7,97,2026-02-27 16:41:25.566270
4883,82,Product_Sports_4883,Sports,Golf,Brand_G99,38.56,3.2,93,2026-03-18 16:41:25.566270
8080,82,Product_Sports_8080,Sports,Fitness,Brand_U64,96.84,5.0,111,2026-01-08 16:41:25.566270
1471,82,Product_Home & Kitchen_1471,Home & Kitchen,Bedding,Brand_E87,182.11,4.6,104,2025-01-23 16:41:25.566270
6498,82,Product_Electronics_6498,Electronics,Cameras,Brand_B10,56.9,5.0,91,2024-05-03 16:41:25.566270
6536,82,Product_Automotive_6536,Automotive,Accessories,Brand_C18,319.42,5.0,88,2024-12-27 16:41:25.566270
7190,82,Product_Automotive_7190,Automotive,Tools,Brand_K79,123.83,4.5,117,2024-06-28 16:41:25.566270
6519,82,Product_Home & Kitchen_6519,Home & Kitchen,Decor,Brand_Q47,60.81,3.9,103,2025-09-27 16:41:25.566270
5626,82,Product_Home & Kitchen_5626,Home & Kitchen,Appliances,Brand_V78,57.37,5.0,96,2025-10-20 16:41:25.566270
8541,82,Product_Electronics_8541,Electronics,Wearables,Brand_A12,80.49,5.0,95,2026-03-22 16:41:25.566270
8549,82,Product_Books_8549,Books,Comics,Brand_U41,76.04,3.0,96,2025-11-04 16:41:25.566270
4119,82,Product_Automotive_4119,Automotive,Parts,Brand_R69,359.78,3.9,110,2024-05-13 16:41:25.566270
9487,82,Product_Home & Kitchen_9487,Home & Kitchen,Decor,Brand_Y43,29.93,3.9,100,2025-01-24 16:41:25.566270
5150,82,Product_Clothing_5150,Clothing,Men,Brand_A49,8.83,3.9,126,2025-10-20 16:41:25.566270
8339,82,Product_Books_8339,Books,Comics,Brand_O25,20.85,4.6,105,2025-06-11 16:41:25.566270
8352,82,Product_Clothing_8352,Clothing,Kids,Brand_M10,412.65,3.6,111,2025-02-13 16:41:25.566270
7640,82,Product_Sports_7640,Sports,Fitness,Brand_U47,200.0,3.6,97,2025-03-03 16:41:25.566270
5656,82,Product_Automotive_5656,Automotive,Parts,Brand_T22,150.99,3.9,108,2025-05-26 16:41:25.566270
5661,82,Product_Sports_5661,Sports,Golf,Brand_F28,137.23,3.6,100,2026-04-21 16:41:25.566270
3012,82,Product_Clothing_3012,Clothing,Men,Brand_Y6,5.14,3.4,100,2024-08-12 16:41:25.566270
7649,82,Product_Sports_7649,Sports,Outdoor,Brand_Y12,119.98,4.0,96,2025-07-06 16:41:25.566270
5171,82,Product_Beauty_5171,Beauty,Skincare,Brand_M48,36.54,4.0,109,2024-12-01 16:41:25.566270
2549,82,Product_Electronics_2549,Electronics,Audio,Brand_Z42,193.41,3.3,109,2024-12-24 16:41:25.566270
4388,82,Product_Sports_4388,Sports,Team Sports,Brand_U44,402.8,3.5,103,2025-01-28 16:41:25.566270
7679,82,Product_Beauty_7679,Beauty,Personal Care,Brand_N37,128.97,3.4,100,2025-06-21 16:41:25.566270
9592,82,Product_Books_9592,Books,Non-Fiction,Brand_A16,233.61,3.9,114,2025-05-15 16:41:25.566270
5596,82,Product_Automotive_5596,Automotive,Parts,Brand_D43,151.66,2.8,105,2025-06-05 16:41:25.566270
3001,82,Product_Home & Kitchen_3001,Home & Kitchen,Bedding,Brand_X51,192.47,5.0,92,2026-03-10 16:41:25.566270
7210,82,Product_Sports_7210,Sports,Team Sports,Brand_Y55,73.64,5.0,108,2026-02-16 16:41:25.566270
6540,82,Product_Toys_6540,Toys,Dolls,Brand_Z31,17.51,2.9,109,2024-06-07 16:41:25.566270
6554,82,Product_Electronics_6554,Electronics,Cameras,Brand_H77,208.89,3.7,95,2025-01-29 16:41:25.566270
1281,82,Product_Beauty_1281,Beauty,Makeup,Brand_U63,74.61,4.8,99,2024-09-01 16:41:25.566270
2670,82,Product_Electronics_2670,Electronics,Smartphones,Brand_T18,208.88,2.9,93,2026-04-22 16:41:25.566270
2645,82,Product_Automotive_2645,Automotive,Tools,Brand_Q60,77.1,3.6,104,2024-07-22 16:41:25.566270
2656,82,Product_Clothing_2656,Clothing,Women,Brand_A86,96.55,3.8,104,2024-06-08 16:41:25.566270
3575,82,Product_Home & Kitchen_3575,Home & Kitchen,Furniture,Brand_Q76,34.51,5.0,99,2025-04-06 16:41:25.566270
3279,82,Product_Beauty_3279,Beauty,Skincare,Brand_T85,5.0,4.4,98,2024-12-03 16:41:25.566270
4849,82,Product_Electronics_4849,Electronics,Wearables,Brand_G28,15.3,2.4,109,2025-12-08 16:41:25.566270
8104,82,Product_Sports_8104,Sports,Golf,Brand_I20,55.98,3.7,95,2024-12-04 16:41:25.566270
9407,82,Product_Home & Kitchen_9407,Home & Kitchen,Appliances,Brand_O37,87.79,4.2,89,2025-09-07 16:41:25.566270
6634,82,Product_Home & Kitchen_6634,Home & Kitchen,Furniture,Brand_N89,59.2,2.5,103,2026-04-10 16:41:25.566270
6605,82,Product_Beauty_6605,Beauty,Makeup,Brand_Z5,75.71,4.4,106,2025-01-23 16:41:25.566270
6609,82,Product_Toys_6609,Toys,Educational,Brand_W56,45.4,3.0,104,2025-04-09 16:41:25.566270
7146,82,Product_Automotive_7146,Automotive,Motorcycle,Brand_R12,83.28,4.1,85,2025-06-07 16:41:25.566270
9241,82,Product_Clothing_9241,Clothing,Shoes,Brand_X73,39.71,2.3,111,2025-12-14 16:41:25.566270
5534,82,Product_Automotive_5534,Automotive,Parts,Brand_B39,79.43,3.7,106,2024-08-01 16:41:25.566270
5527,82,Product_Books_5527,Books,Fiction,Brand_P57,28.48,3.1,110,2025-05-10 16:41:25.566270
2395,82,Product_Books_2395,Books,Educational,Brand_M16,31.78,4.0,106,2024-07-06 16:41:25.566270
8490,82,Product_Books_8490,Books,Educational,Brand_L71,41.24,4.3,101,2026-02-02 16:41:25.566270
107,82,Product_Toys_107,Toys,Board Games,Brand_G24,296.81,3.8,96,2025-01-30 16:41:25.566270
9577,82,Product_Books_9577,Books,Children,Brand_F25,21.88,3.3,90,2026-01-26 16:41:25.566270
2375,82,Product_Beauty_2375,Beauty,Fragrance,Brand_H23,18.85,5.0,92,2024-07-25 16:41:25.566270
2359,82,Product_Toys_2359,Toys,Dolls,Brand_O91,72.5,3.0,87,2025-08-03 16:41:25.566270
5537,82,Product_Home & Kitchen_5537,Home & Kitchen,Bedding,Brand_V93,5.0,3.6,98,2024-09-18 16:41:25.566270
162,82,Product_Books_162,Books,Non-Fiction,Brand_D40,88.52,3.0,94,2024-09-27 16:41:25.566270
170,82,Product_Clothing_170,Clothing,Kids,Brand_E47,246.99,4.6,84,2025-12-23 16:41:25.566270
9858,82,Product_Clothing_9858,Clothing,Kids,Brand_R16,60.71,3.2,103,2025-10-21 16:41:25.566270
9864,82,Product_Toys_9864,Toys,Action Figures,Brand_E96,33.35,3.8,98,2024-09-19 16:41:25.566270
648,82,Product_Books_648,Books,Fiction,Brand_M15,82.57,3.2,99,2025-03-08 16:41:25.566270
365,82,Product_Automotive_365,Automotive,Motorcycle,Brand_J78,110.56,4.0,107,2024-08-10 16:41:25.566270
9397,82,Product_Clothing_9397,Clothing,Shoes,Brand_P13,134.52,4.1,82,2026-01-05 16:41:25.566270
6711,82,Product_Automotive_6711,Automotive,Motorcycle,Brand_F6,15.04,4.2,84,2024-08-05 16:41:25.566270
6714,82,Product_Books_6714,Books,Comics,Brand_G87,163.53,2.0,94,2025-10-10 16:41:25.566270
7091,82,Product_Sports_7091,Sports,Team Sports,Brand_P65,33.97,3.4,70,2024-12-23 16:41:25.566270
9556,82,Product_Clothing_9556,Clothing,Men,Brand_F44,142.78,3.6,100,2025-01-27 16:41:25.566270
4232,82,Product_Books_4232,Books,Children,Brand_P85,375.56,4.9,90,2026-03-18 16:41:25.566270
5217,82,Product_Books_5217,Books,Educational,Brand_G74,8.91,5.0,107,2024-07-01 16:41:25.566270
1127,82,Product_Sports_1127,Sports,Outdoor,Brand_M39,214.7,4.1,114,2026-03-09 16:41:25.566270
941,82,Product_Automotive_941,Automotive,Parts,Brand_O53,100.57,3.8,90,2025-04-20 16:41:25.566270
5484,82,Product_Electronics_5484,Electronics,Audio,Brand_B66,154.88,2.8,122,2024-06-18 16:41:25.566270
5499,82,Product_Toys_5499,Toys,Action Figures,Brand_V34,121.05,3.7,123,2025-02-07 16:41:25.566270
9056,82,Product_Sports_9056,Sports,Golf,Brand_D17,81.23,3.3,118,2025-02-02 16:41:25.566270
3488,82,Product_Automotive_3488,Automotive,Tools,Brand_D4,29.72,2.4,105,2025-04-20 16:41:25.566270
6726,82,Product_Sports_6726,Sports,Cycling,Brand_Y89,12.26,2.4,96,2024-06-21 16:41:25.566270
3504,82,Product_Sports_3504,Sports,Outdoor,Brand_M89,18.0,4.6,93,2024-10-25 16:41:25.566270
6745,82,Product_Books_6745,Books,Non-Fiction,Brand_D47,559.58,3.2,87,2026-02-10 16:41:25.566270
7073,82,Product_Toys_7073,Toys,Action Figures,Brand_E26,5.0,3.5,88,2024-07-28 16:41:25.566270
8137,82,Product_Home & Kitchen_8137,Home & Kitchen,Appliances,Brand_K61,103.99,4.4,113,2024-11-11 16:41:25.566270
4762,82,Product_Beauty_4762,Beauty,Skincare,Brand_R5,49.3,3.2,100,2025-09-27 16:41:25.566270
635,82,Product_Sports_635,Sports,Fitness,Brand_Q96,91.07,4.9,93,2024-12-03 16:41:25.566270
7047,82,Product_Automotive_7047,Automotive,Parts,Brand_Y10,32.09,5.0,100,2025-04-05 16:41:25.566270
318,82,Product_Home & Kitchen_318,Home & Kitchen,Appliances,Brand_R58,14.96,4.5,106,2025-05-30 16:41:25.566270
5237,82,Product_Automotive_5237,Automotive,Tools,Brand_N64,30.47,2.8,94,2024-12-08 16:41:25.566270
5249,82,Product_Automotive_5249,Automotive,Motorcycle,Brand_V55,83.48,5.0,91,2024-05-06 16:41:25.566270
2905,82,Product_Books_2905,Books,Educational,Brand_L22,5.0,3.1,101,2025-07-25 16:41:25.566270
5415,82,Product_Clothing_5415,Clothing,Men,Brand_F23,65.83,4.6,97,2026-03-19 16:41:25.566270
5417,82,Product_Books_5417,Books,Fiction,Brand_B63,15.46,4.0,73,2025-11-26 16:41:25.566270
2390,82,Product_Electronics_2390,Electronics,Audio,Brand_S37,170.56,2.7,101,2025-04-17 16:41:25.566270
7785,82,Product_Beauty_7785,Beauty,Makeup,Brand_Y11,116.44,3.8,100,2024-12-17 16:41:25.566270
4299,82,Product_Automotive_4299,Automotive,Accessories,Brand_P55,81.95,4.6,90,2024-05-04 16:41:25.566270
4284,82,Product_Sports_4284,Sports,Cycling,Brand_R99,161.0,4.8,98,2024-10-01 16:41:25.566270
1137,82,Product_Toys_1137,Toys,Board Games,Brand_F5,140.77,4.4,88,2025-09-09 16:41:25.566270
307,82,Product_Home & Kitchen_307,Home & Kitchen,Appliances,Brand_K73,285.26,3.4,94,2026-03-30 16:41:25.566270
8460,82,Product_Home & Kitchen_8460,Home & Kitchen,Appliances,Brand_N76,13.29,4.7,91,2025-01-14 16:41:25.566270
9262,82,Product_Toys_9262,Toys,Educational,Brand_L34,240.8,4.0,106,2025-02-13 16:41:25.566270
9913,82,Product_Home & Kitchen_9913,Home & Kitchen,Furniture,Brand_V79,212.13,3.1,103,2024-05-24 16:41:25.566270
9924,82,Product_Beauty_9924,Beauty,Skincare,Brand_G67,9.08,3.6,100,2024-12-06 16:41:25.566270
4646,82,Product_Electronics_4646,Electronics,Cameras,Brand_O87,60.23,4.0,134,2025-08-13 16:41:25.566270
8994,82,Product_Electronics_8994,Electronics,Cameras,Brand_W54,5.48,3.8,82,2026-01-03 16:41:25.566270
591,82,Product_Sports_591,Sports,Team Sports,Brand_N82,34.65,4.2,99,2026-01-31 16:41:25.566270
2897,81,Product_Automotive_2897,Automotive,Accessories,Brand_A45,49.76,3.2,98,2025-09-01 16:41:25.566270
2899,81,Product_Books_2899,Books,Educational,Brand_C8,32.45,3.4,86,2025-06-29 16:41:25.566270
3549,81,Product_Beauty_3549,Beauty,Makeup,Brand_O39,150.11,3.0,110,2026-01-24 16:41:25.566270
8382,81,Product_Books_8382,Books,Comics,Brand_N27,5.0,3.2,105,2025-03-18 16:41:25.566270
5165,81,Product_Automotive_5165,Automotive,Tools,Brand_H45,118.2,3.3,90,2025-11-03 16:41:25.566270
8328,81,Product_Automotive_8328,Automotive,Accessories,Brand_W31,31.15,3.6,105,2025-11-28 16:41:25.566270
666,81,Product_Toys_666,Toys,Educational,Brand_Z66,37.04,3.6,108,2024-06-05 16:41:25.566270
265,81,Product_Beauty_265,Beauty,Makeup,Brand_G42,21.56,4.6,107,2025-04-26 16:41:25.566270
6891,81,Product_Automotive_6891,Automotive,Car Care,Brand_W48,23.3,4.1,114,2026-01-10 16:41:25.566270
6897,81,Product_Automotive_6897,Automotive,Tools,Brand_H53,493.97,2.5,100,2025-12-22 16:41:25.566270
351,81,Product_Automotive_351,Automotive,Accessories,Brand_K89,259.02,4.2,93,2025-09-22 16:41:25.566270
3852,81,Product_Electronics_3852,Electronics,Laptops,Brand_O58,151.33,4.9,101,2025-01-25 16:41:25.566270
3886,81,Product_Automotive_3886,Automotive,Motorcycle,Brand_P13,5.0,3.1,96,2025-01-26 16:41:25.566270
6037,81,Product_Sports_6037,Sports,Outdoor,Brand_V7,88.47,3.5,105,2025-05-29 16:41:25.566270
2102,81,Product_Automotive_2102,Automotive,Tools,Brand_P58,44.6,4.4,112,2025-08-15 16:41:25.566270
7977,81,Product_Home & Kitchen_7977,Home & Kitchen,Cookware,Brand_R83,65.19,3.2,102,2025-11-01 16:41:25.566270
9461,81,Product_Automotive_9461,Automotive,Car Care,Brand_H42,70.9,3.6,92,2025-08-02 16:41:25.566270
8891,81,Product_Toys_8891,Toys,Dolls,Brand_L18,285.77,2.7,100,2024-12-07 16:41:25.566270
3558,81,Product_Electronics_3558,Electronics,Wearables,Brand_E30,13.18,4.0,108,2024-06-26 16:41:25.566270
7915,81,Product_Books_7915,Books,Children,Brand_C54,29.99,4.2,100,2024-07-01 16:41:25.566270
402,81,Product_Books_402,Books,Fiction,Brand_K53,184.3,4.9,109,2026-02-18 16:41:25.566270
935,81,Product_Sports_935,Sports,Outdoor,Brand_L92,9.76,2.5,103,2024-12-06 16:41:25.566270
2088,81,Product_Books_2088,Books,Educational,Brand_N34,263.22,3.1,97,2026-03-22 16:41:25.566270
6123,81,Product_Books_6123,Books,Comics,Brand_A73,30.45,3.7,113,2024-10-04 16:41:25.566270
1386,81,Product_Home & Kitchen_1386,Home & Kitchen,Bedding,Brand_W52,13.59,4.1,103,2025-11-24 16:41:25.566270
8157,81,Product_Sports_8157,Sports,Team Sports,Brand_G67,67.71,4.0,117,2025-05-30 16:41:25.566270
8685,81,Product_Beauty_8685,Beauty,Fragrance,Brand_Z9,46.18,3.5,93,2024-08-20 16:41:25.566270
6010,81,Product_Clothing_6010,Clothing,Shoes,Brand_N16,61.36,2.0,105,2026-03-07 16:41:25.566270
2528,81,Product_Sports_2528,Sports,Fitness,Brand_L78,115.4,4.2,110,2026-04-09 16:41:25.566270
1131,81,Product_Toys_1131,Toys,Board Games,Brand_O84,38.96,3.6,98,2024-12-07 16:41:25.566270
1811,81,Product_Toys_1811,Toys,Board Games,Brand_J3,5.0,2.5,105,2025-02-01 16:41:25.566270
4438,81,Product_Electronics_4438,Electronics,Laptops,Brand_Z55,107.73,3.3,89,2025-11-28 16:41:25.566270
9278,81,Product_Automotive_9278,Automotive,Tools,Brand_L66,8.7,4.6,85,2024-07-07 16:41:25.566270
5229,81,Product_Sports_5229,Sports,Cycling,Brand_L67,72.69,4.7,98,2025-01-17 16:41:25.566270
5205,81,Product_Beauty_5205,Beauty,Makeup,Brand_K27,32.69,4.1,101,2025-08-12 16:41:25.566270
6584,81,Product_Automotive_6584,Automotive,Motorcycle,Brand_L4,68.28,3.5,112,2026-04-15 16:41:25.566270
6592,81,Product_Sports_6592,Sports,Outdoor,Brand_A43,64.35,3.6,98,2024-12-01 16:41:25.566270
9680,81,Product_Toys_9680,Toys,Board Games,Brand_W27,28.76,4.2,105,2025-12-05 16:41:25.566270
2178,81,Product_Clothing_2178,Clothing,Women,Brand_Q8,87.59,3.3,122,2025-11-27 16:41:25.566270
5961,81,Product_Sports_5961,Sports,Fitness,Brand_G93,150.45,5.0,121,2025-01-19 16:41:25.566270
1738,81,Product_Electronics_1738,Electronics,Smartphones,Brand_J51,5.0,3.0,104,2026-01-24 16:41:25.566270
739,81,Product_Automotive_739,Automotive,Motorcycle,Brand_V73,24.14,4.6,128,2024-05-27 16:41:25.566270
1606,81,Product_Automotive_1606,Automotive,Accessories,Brand_V99,242.02,2.9,85,2025-05-01 16:41:25.566270
5998,81,Product_Home & Kitchen_5998,Home & Kitchen,Bedding,Brand_A8,5.0,3.5,90,2026-04-18 16:41:25.566270
6008,81,Product_Sports_6008,Sports,Cycling,Brand_Z96,134.09,4.0,99,2024-08-10 16:41:25.566270
5978,81,Product_Sports_5978,Sports,Team Sports,Brand_H35,182.72,5.0,119,2025-07-09 16:41:25.566270
5985,81,Product_Beauty_5985,Beauty,Personal Care,Brand_Q89,225.04,3.1,77,2025-08-30 16:41:25.566270
5216,81,Product_Sports_5216,Sports,Outdoor,Brand_J5,30.91,5.0,95,2026-02-27 16:41:25.566270
9845,81,Product_Electronics_9845,Electronics,Wearables,Brand_U14,49.1,4.7,107,2024-10-10 16:41:25.566270
1099,81,Product_Automotive_1099,Automotive,Accessories,Brand_H84,30.9,2.7,90,2024-07-08 16:41:25.566270
4449,81,Product_Clothing_4449,Clothing,Kids,Brand_M10,34.7,3.0,96,2024-07-14 16:41:25.566270
5281,81,Product_Automotive_5281,Automotive,Tools,Brand_K79,70.85,5.0,90,2024-09-03 16:41:25.566270
3245,81,Product_Electronics_3245,Electronics,Cameras,Brand_T48,35.42,3.6,113,2025-07-15 16:41:25.566270
5006,81,Product_Toys_5006,Toys,Dolls,Brand_D73,63.81,3.7,98,2024-11-19 16:41:25.566270
5919,81,Product_Home & Kitchen_5919,Home & Kitchen,Bedding,Brand_F36,53.58,4.6,93,2024-12-28 16:41:25.566270
3822,81,Product_Electronics_3822,Electronics,Cameras,Brand_P1,299.11,3.8,84,2024-07-03 16:41:25.566270
2773,81,Product_Automotive_2773,Automotive,Car Care,Brand_T81,341.47,3.0,110,2024-05-19 16:41:25.566270
8664,81,Product_Automotive_8664,Automotive,Parts,Brand_Z62,224.89,4.6,113,2025-07-28 16:41:25.566270
7499,81,Product_Electronics_7499,Electronics,Wearables,Brand_X26,170.38,3.7,106,2024-11-10 16:41:25.566270
9678,81,Product_Books_9678,Books,Educational,Brand_F41,107.45,3.4,116,2024-06-23 16:41:25.566270
8300,81,Product_Sports_8300,Sports,Golf,Brand_X1,68.51,4.6,116,2026-02-10 16:41:25.566270
325,81,Product_Clothing_325,Clothing,Accessories,Brand_W68,180.74,2.7,101,2024-11-08 16:41:25.566270
2864,81,Product_Toys_2864,Toys,Board Games,Brand_U73,52.44,3.9,117,2025-08-30 16:41:25.566270
4285,81,Product_Clothing_4285,Clothing,Accessories,Brand_I97,32.81,3.7,103,2024-07-01 16:41:25.566270
928,81,Product_Automotive_928,Automotive,Accessories,Brand_K18,16.51,4.1,116,2026-03-02 16:41:25.566270
7854,81,Product_Books_7854,Books,Comics,Brand_I97,134.95,4.3,102,2026-01-11 16:41:25.566270
5313,81,Product_Books_5313,Books,Non-Fiction,Brand_I41,8.02,3.1,98,2024-06-16 16:41:25.566270
5314,81,Product_Home & Kitchen_5314,Home & Kitchen,Cookware,Brand_S58,5.0,4.7,104,2026-04-09 16:41:25.566270
7363,81,Product_Toys_7363,Toys,Dolls,Brand_J4,188.03,2.6,109,2024-07-06 16:41:25.566270
6195,81,Product_Sports_6195,Sports,Team Sports,Brand_U41,61.3,4.9,102,2025-01-30 16:41:25.566270
4787,81,Product_Clothing_4787,Clothing,Women,Brand_D3,5.06,4.3,84,2025-10-07 16:41:25.566270
581,81,Product_Automotive_581,Automotive,Tools,Brand_B44,5.0,3.6,91,2025-03-13 16:41:25.566270
582,81,Product_Books_582,Books,Children,Brand_J24,18.92,4.4,106,2026-03-06 16:41:25.566270
9657,81,Product_Clothing_9657,Clothing,Men,Brand_J56,69.98,3.9,103,2025-07-02 16:41:25.566270
7517,81,Product_Automotive_7517,Automotive,Tools,Brand_O82,286.85,4.2,88,2024-11-02 16:41:25.566270
1206,81,Product_Beauty_1206,Beauty,Personal Care,Brand_C83,156.35,3.2,101,2025-03-06 16:41:25.566270
8744,81,Product_Home & Kitchen_8744,Home & Kitchen,Cookware,Brand_L23,17.62,3.5,96,2025-12-20 16:41:25.566270
513,81,Product_Toys_513,Toys,Board Games,Brand_T52,184.4,4.6,108,2025-12-17 16:41:25.566270
5929,81,Product_Automotive_5929,Automotive,Tools,Brand_Z8,163.21,3.2,118,2025-06-08 16:41:25.566270
9326,81,Product_Automotive_9326,Automotive,Car Care,Brand_A64,43.91,4.4,78,2024-10-10 16:41:25.566270
9051,81,Product_Beauty_9051,Beauty,Fragrance,Brand_D5,40.93,2.9,113,2025-06-04 16:41:25.566270
8013,81,Product_Clothing_8013,Clothing,Shoes,Brand_K43,104.09,4.2,107,2026-03-14 16:41:25.566270
389,81,Product_Toys_389,Toys,Action Figures,Brand_J14,95.15,5.0,99,2026-03-16 16:41:25.566270
3629,81,Product_Clothing_3629,Clothing,Women,Brand_S81,6.96,3.3,95,2025-11-01 16:41:25.566270
8881,81,Product_Sports_8881,Sports,Outdoor,Brand_S53,41.32,4.4,101,2025-04-14 16:41:25.566270
